id;id_index;kode_provinsi;nama_provinsi;kab_kota;nama_jembatan;periode_update;kategori;jumlah;satuan;tahun
5914;300280487;35;JAWA TIMUR;KABUPATEN BANYUWANGI;BENDO III;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7060;300287363;35;JAWA TIMUR;KABUPATEN KEDIRI;BENDO III;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
7167;300288005;35;JAWA TIMUR;KABUPATEN BANYUWANGI;BENDO III;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
796;300249779;35;JAWA TIMUR;KABUPATEN KEDIRI;BENDO IV;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2049;300264815;35;JAWA TIMUR;KABUPATEN KEDIRI;BENDO IV;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3302;300272333;35;JAWA TIMUR;KABUPATEN KEDIRI;BENDO IV;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4555;300257297;35;JAWA TIMUR;KABUPATEN KEDIRI;BENDO IV;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5808;300279851;35;JAWA TIMUR;KABUPATEN KEDIRI;BENDO IV;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7061;300287369;35;JAWA TIMUR;KABUPATEN KEDIRI;BENDO IV;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
655;300248933;35;JAWA TIMUR;KABUPATEN PACIRTAN;BENGKAL;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1908;300263969;35;JAWA TIMUR;KABUPATEN PACIRTAN;BENGKAL;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3161;300271487;35;JAWA TIMUR;KABUPATEN PACIRTAN;BENGKAL;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4414;300256451;35;JAWA TIMUR;KABUPATEN PACIRTAN;BENGKAL;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5667;300279005;35;JAWA TIMUR;KABUPATEN PACIRTAN;BENGKAL;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6920;300286523;35;JAWA TIMUR;KABUPATEN PACIRTAN;BENGKAL;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
584;300248508;35;JAWA TIMUR;KABUPATEN NGAWI;BERAN;2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
1827;300263484;35;JAWA TIMUR;KABUPATEN NGAWI;BERAN;2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
3080;300271002;35;JAWA TIMUR;KABUPATEN NGAWI;BERAN;2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
4333;300255966;35;JAWA TIMUR;KABUPATEN NGAWI;BERAN;2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5586;300278520;35;JAWA TIMUR;KABUPATEN NGAWI;BERAN;2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
6839;300286038;35;JAWA TIMUR;KABUPATEN NGAWI;BERAN;2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
340;300247043;35;JAWA TIMUR;KABUPATEN TUBAN;BERON III;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1583;300262019;35;JAWA TIMUR;KABUPATEN TUBAN;BERON III;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2836;300269537;35;JAWA TIMUR;KABUPATEN TUBAN;BERON III;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4089;300254501;35;JAWA TIMUR;KABUPATEN TUBAN;BERON III;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5342;300277055;35;JAWA TIMUR;KABUPATEN TUBAN;BERON III;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6595;300284573;35;JAWA TIMUR;KABUPATEN TUBAN;BERON III;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
1230;300252383;35;JAWA TIMUR;KABUPATEN SAMPANG;BERPENANG I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2483;300267419;35;JAWA TIMUR;KABUPATEN SAMPANG;BERPENANG I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3736;300274937;35;JAWA TIMUR;KABUPATEN SAMPANG;BERPENANG I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4989;300259901;35;JAWA TIMUR;KABUPATEN SAMPANG;BERPENANG I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
6242;300282455;35;JAWA TIMUR;KABUPATEN SAMPANG;BERPENANG I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7495;300289973;35;JAWA TIMUR;KABUPATEN SAMPANG;BERPENANG I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
1231;300252389;35;JAWA TIMUR;KABUPATEN SAMPANG;BERPENANG II;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2484;300267425;35;JAWA TIMUR;KABUPATEN SAMPANG;BERPENANG II;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3737;300274943;35;JAWA TIMUR;KABUPATEN SAMPANG;BERPENANG II;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4990;300259907;35;JAWA TIMUR;KABUPATEN SAMPANG;BERPENANG II;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
6243;300282461;35;JAWA TIMUR;KABUPATEN SAMPANG;BERPENANG II;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7496;300289979;35;JAWA TIMUR;KABUPATEN SAMPANG;BERPENANG II;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
1079;300251477;35;JAWA TIMUR;KABUPATEN JEMBER;BESUK;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2332;300266513;35;JAWA TIMUR;KABUPATEN JEMBER;BESUK;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3585;300274031;35;JAWA TIMUR;KABUPATEN JEMBER;BESUK;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4838;300258995;35;JAWA TIMUR;KABUPATEN JEMBER;BESUK;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
6091;300281549;35;JAWA TIMUR;KABUPATEN JEMBER;BESUK;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7344;300289067;35;JAWA TIMUR;KABUPATEN JEMBER;BESUK;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
1133;300251800;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BESUK I;2024-Q1;KONDISI RUSAK BERAT;1;UNIT;2024
2386;300266836;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BESUK I;2024-Q2;KONDISI RUSAK BERAT;1;UNIT;2024
3639;300274354;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BESUK I;2024-Q3;KONDISI RUSAK BERAT;1;UNIT;2024
4892;300259318;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BESUK I;2024-Q4;KONDISI RUSAK BERAT;1;UNIT;2024
6145;300281872;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BESUK I;2025-S1;KONDISI RUSAK BERAT;1;UNIT;2025
7398;300289390;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BESUK I;2025-S2;KONDISI RUSAK BERAT;1;UNIT;2025
1134;300251807;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BESUK II;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2387;300266843;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BESUK II;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3640;300274361;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BESUK II;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4893;300259325;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BESUK II;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
6146;300281879;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BESUK II;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7399;300289397;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BESUK II;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
240;300246443;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1483;300261419;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2736;300268937;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3989;300253901;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5242;300276455;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6495;300283973;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
241;300246449;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1484;300261425;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2737;300268943;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3990;300253907;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5243;300276461;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6496;300283979;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
242;300246455;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK II;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1485;300261431;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK II;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2738;300268949;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK II;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3991;300253913;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK II;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5244;300276467;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK II;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6497;300283985;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK II;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
238;300246431;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK II A;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1481;300261407;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK II A;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2734;300268925;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK II A;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3987;300253889;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK II A;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5240;300276443;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK II A;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6493;300283961;35;JAWA TIMUR;KABUPATEN BOJONEGORO;BETEK II A;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
1223;300252342;35;JAWA TIMUR;KABUPATEN SAMPANG;BETES;2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
2476;300267378;35;JAWA TIMUR;KABUPATEN SAMPANG;BETES;2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
3729;300274896;35;JAWA TIMUR;KABUPATEN SAMPANG;BETES;2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
4982;300259860;35;JAWA TIMUR;KABUPATEN SAMPANG;BETES;2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
6235;300282414;35;JAWA TIMUR;KABUPATEN SAMPANG;BETES;2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
7488;300289932;35;JAWA TIMUR;KABUPATEN SAMPANG;BETES;2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
262;300246575;35;JAWA TIMUR;KABUPATEN TUBAN;BETON;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1505;300261551;35;JAWA TIMUR;KABUPATEN TUBAN;BETON;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2758;300269069;35;JAWA TIMUR;KABUPATEN TUBAN;BETON;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4011;300254033;35;JAWA TIMUR;KABUPATEN TUBAN;BETON;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5264;300276587;35;JAWA TIMUR;KABUPATEN TUBAN;BETON;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6517;300284105;35;JAWA TIMUR;KABUPATEN TUBAN;BETON;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
1118;300251711;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BILUK (KA) B;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2371;300266747;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BILUK (KA) B;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3624;300274265;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BILUK (KA) B;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4877;300259229;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BILUK (KA) B;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
6130;300281783;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BILUK (KA) B;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7383;300289301;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BILUK (KA) B;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
1119;300251717;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BILUK (KI) A;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2372;300266753;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BILUK (KI) A;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3625;300274271;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BILUK (KI) A;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4878;300259235;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BILUK (KI) A;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
6131;300281789;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BILUK (KI) A;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7384;300289307;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BILUK (KI) A;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
559;300248356;35;JAWA TIMUR;KABUPATEN PONOROGO;BITING III;2024-Q1;KONDISI RUSAK BERAT;1;UNIT;2024
1802;300263332;35;JAWA TIMUR;KABUPATEN PONOROGO;BITING III;2024-Q2;KONDISI RUSAK BERAT;1;UNIT;2024
3055;300270850;35;JAWA TIMUR;KABUPATEN PONOROGO;BITING III;2024-Q3;KONDISI RUSAK BERAT;1;UNIT;2024
4308;300255814;35;JAWA TIMUR;KABUPATEN PONOROGO;BITING III;2024-Q4;KONDISI RUSAK BERAT;1;UNIT;2024
5561;300278368;35;JAWA TIMUR;KABUPATEN PONOROGO;BITING III;2025-S1;KONDISI RUSAK BERAT;1;UNIT;2025
6814;300285886;35;JAWA TIMUR;KABUPATEN PONOROGO;BITING III;2025-S2;KONDISI RUSAK BERAT;1;UNIT;2025
560;300248363;35;JAWA TIMUR;KABUPATEN PONOROGO;BITING VI;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1803;300263339;35;JAWA TIMUR;KABUPATEN PONOROGO;BITING VI;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3056;300270857;35;JAWA TIMUR;KABUPATEN PONOROGO;BITING VI;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4309;300255821;35;JAWA TIMUR;KABUPATEN PONOROGO;BITING VI;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5562;300278375;35;JAWA TIMUR;KABUPATEN PONOROGO;BITING VI;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6815;300285893;35;JAWA TIMUR;KABUPATEN PONOROGO;BITING VI;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
743;300249461;35;JAWA TIMUR;KABUPATEN KEDIRI;BLABAK;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1996;300264497;35;JAWA TIMUR;KABUPATEN KEDIRI;BLABAK;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3249;300272015;35;JAWA TIMUR;KABUPATEN KEDIRI;BLABAK;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4502;300256979;35;JAWA TIMUR;KABUPATEN KEDIRI;BLABAK;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5755;300279533;35;JAWA TIMUR;KABUPATEN KEDIRI;BLABAK;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7008;300287051;35;JAWA TIMUR;KABUPATEN KEDIRI;BLABAK;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
761;300249568;35;JAWA TIMUR;KABUPATEN KEDIRI;BLARU;2024-Q1;KONDISI RUSAK BERAT;1;UNIT;2024
2014;300264604;35;JAWA TIMUR;KABUPATEN KEDIRI;BLARU;2024-Q2;KONDISI RUSAK BERAT;1;UNIT;2024
3267;300272122;35;JAWA TIMUR;KABUPATEN KEDIRI;BLARU;2024-Q3;KONDISI RUSAK BERAT;1;UNIT;2024
4520;300257086;35;JAWA TIMUR;KABUPATEN KEDIRI;BLARU;2024-Q4;KONDISI RUSAK BERAT;1;UNIT;2024
5773;300279640;35;JAWA TIMUR;KABUPATEN KEDIRI;BLARU;2025-S1;KONDISI RUSAK BERAT;1;UNIT;2025
7026;300287158;35;JAWA TIMUR;KABUPATEN KEDIRI;BLARU;2025-S2;KONDISI RUSAK BERAT;1;UNIT;2025
1135;300251813;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BLIMBING;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2388;300266849;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BLIMBING;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3641;300274367;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BLIMBING;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4894;300259331;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BLIMBING;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
6147;300281885;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BLIMBING;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7400;300289403;35;JAWA TIMUR;KABUPATEN BONDOWOSO;BLIMBING;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
1238;300252431;35;JAWA TIMUR;KABUPATEN SAMPANG;BLOWO;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2491;300267467;35;JAWA TIMUR;KABUPATEN SAMPANG;BLOWO;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3744;300274985;35;JAWA TIMUR;KABUPATEN SAMPANG;BLOWO;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4997;300259949;35;JAWA TIMUR;KABUPATEN SAMPANG;BLOWO;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
6250;300282503;35;JAWA TIMUR;KABUPATEN SAMPANG;BLOWO;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7503;300290021;35;JAWA TIMUR;KABUPATEN SAMPANG;BLOWO;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
651;300248908;35;JAWA TIMUR;KABUPATEN PACIRTAN;BLUNDING;2024-Q1;KONDISI RUSAK BERAT;1;UNIT;2024
1904;300263944;35;JAWA TIMUR;KABUPATEN PACIRTAN;BLUNDING;2024-Q2;KONDISI RUSAK BERAT;1;UNIT;2024
3157;300271462;35;JAWA TIMUR;KABUPATEN PACIRTAN;BLUNDING;2024-Q3;KONDISI RUSAK BERAT;1;UNIT;2024
4410;300256426;35;JAWA TIMUR;KABUPATEN PACIRTAN;BLUNDING;2024-Q4;KONDISI RUSAK BERAT;1;UNIT;2024
5663;300278980;35;JAWA TIMUR;KABUPATEN PACIRTAN;BLUNDING;2025-S1;KONDISI RUSAK BERAT;1;UNIT;2025
6916;300286498;35;JAWA TIMUR;KABUPATEN PACIRTAN;BLUNDING;2025-S2;KONDISI RUSAK BERAT;1;UNIT;2025
284;300246707;35;JAWA TIMUR;KABUPATEN TUBAN;BOJIL;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1527;300261683;35;JAWA TIMUR;KABUPATEN TUBAN;BOJIL;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2780;300269201;35;JAWA TIMUR;KABUPATEN TUBAN;BOJIL;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4033;300254165;35;JAWA TIMUR;KABUPATEN TUBAN;BOJIL;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5286;300276719;35;JAWA TIMUR;KABUPATEN TUBAN;BOJIL;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6539;300284237;35;JAWA TIMUR;KABUPATEN TUBAN;BOJIL;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
646;300248880;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOLO;2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
1899;300263916;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOLO;2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
3152;300271434;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOLO;2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
4405;300256398;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOLO;2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5658;300278952;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOLO;2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
6911;300286470;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOLO;2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
649;300248897;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOLOSINGO I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1902;300263933;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOLOSINGO I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3155;300271451;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOLOSINGO I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4408;300256415;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOLOSINGO I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5661;300278969;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOLOSINGO I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6914;300286487;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOLOSINGO I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
650;300248903;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOLOSINGO II;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1903;300263939;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOLOSINGO II;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3156;300271457;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOLOSINGO II;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4409;300256421;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOLOSINGO II;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5662;300278975;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOLOSINGO II;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6915;300286493;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOLOSINGO II;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
903;300250420;35;JAWA TIMUR;KABUPATEN BANYUWANGI;BOMO ATAS;2024-Q1;KONDISI RUSAK BERAT;1;UNIT;2024
2156;300265456;35;JAWA TIMUR;KABUPATEN BANYUWANGI;BOMO ATAS;2024-Q2;KONDISI RUSAK BERAT;1;UNIT;2024
3409;300272974;35;JAWA TIMUR;KABUPATEN BANYUWANGI;BOMO ATAS;2024-Q3;KONDISI RUSAK BERAT;1;UNIT;2024
4662;300257938;35;JAWA TIMUR;KABUPATEN BANYUWANGI;BOMO ATAS;2024-Q4;KONDISI RUSAK BERAT;1;UNIT;2024
5915;300280492;35;JAWA TIMUR;KABUPATEN BANYUWANGI;BOMO ATAS;2025-S1;KONDISI RUSAK BERAT;1;UNIT;2025
7168;300288010;35;JAWA TIMUR;KABUPATEN BANYUWANGI;BOMO ATAS;2025-S2;KONDISI RUSAK BERAT;1;UNIT;2025
669;300249017;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOREK I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1922;300264053;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOREK I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3175;300271571;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOREK I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4428;300256535;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOREK I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5681;300279089;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOREK I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6934;300286607;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOREK I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
670;300249023;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOREK II;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1923;300264059;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOREK II;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3176;300271577;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOREK II;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4429;300256541;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOREK II;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5682;300279095;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOREK II;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6935;300286613;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOREK II;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
671;300249029;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOREK III;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1924;300264065;35;JAWA TIMUR;KABUPATEN PACIRTAN;BOREK III;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
